sample_id	h0	h1	h2
SRS8574047	5761.0	1800.6829246597267	1264.2178497270206
SRS8574048	5408.0	1783.992162343826	1247.328546916304
SRS8574049	5597.0	1824.5315795558413	1266.9838086293882
SRS8574050	6013.0	1769.7883417738003	1212.9543728675849
SRS8574051	4828.0	1670.505644828419	1183.1734066921358
SRS8574052	5742.0	1759.6394413187477	1217.5057929379036
SRS8574053	5342.0	1843.945556909379	1267.765466529221
SRS8574054	5233.0	1791.0349966870685	1261.6109466775301
SRS8574055	5247.0	1873.5727159089215	1286.4965009881132
SRS8574056	5729.0	1716.145732635169	1227.511384913691
SRS8574057	5281.0	1847.0681680948162	1291.3463571378386
SRS8574058	5288.0	2089.5907242774247	1384.980859891087
SRS8574059	5693.0	1784.6577431590015	1247.6298781825783
SRS8574060	5265.0	1782.2003098132714	1255.1231693144487
SRS8574061	5723.0	1811.9151038399414	1248.0493326364501
SRS8574062	5253.0	1761.1010495587336	1228.2524850648065
SRS8574063	5183.0	1801.8577801703402	1282.7975945236913
SRS8574064	5492.0	1801.9230310790404	1288.6087150171468
SRS8574065	4632.0	1766.0503325345792	1236.3672364919087
SRS8574066	5395.0	1832.622031691341	1272.4073666099537
SRS8574067	5294.0	1771.6842008109402	1225.8708036565954
SRS8574068	5369.0	1776.891255154126	1261.820859923894
SRS8574069	5237.0	1814.8394721039183	1274.9779728397862
SRS8574070	5171.0	1761.1163722866734	1217.653684414249
SRS8574071	4755.0	1775.0894225359716	1236.6026385630796
SRS8574072	5732.0	1813.8938145774393	1249.6530006409928
SRS8574073	5556.0	1734.2272031765197	1227.476063510406
SRS8574074	5696.0	1801.0783327726865	1269.326792100068
SRS8574075	5383.0	1796.943875805493	1237.914068474757
SRS8574076	5218.0	1805.6946962767868	1271.5921661024104
SRS8574077	6016.0	1844.0937798665555	1274.0279310214494
SRS8574078	5568.0	1777.8244170485152	1237.2529982116391
SRS8574079	5272.0	1874.876548223075	1311.4297204542927
SRS8574080	5101.0	1756.6335040607614	1250.612241607101
SRS8574081	4722.0	1846.3749117964082	1270.0795214662012
SRS8574082	5588.0	1739.5380576956345	1240.2879246188731
SRS8574083	5263.0	1790.3929517464858	1247.3934263008687
SRS8574084	5464.0	1701.6208075192972	1195.6720577494013
SRS8574085	5727.0	1802.8300952603659	1260.3359619728612
SRS8574086	5150.0	1731.4660927742113	1239.0492537508233
SRS8574087	4612.0	1759.0705098367182	1240.5401216913108
SRS8574088	5139.0	1774.8178397845552	1256.0782153092262
SRS8574089	5199.0	2030.969988602927	1408.620361111469
SRS8574090	5157.0	1745.381567902854	1213.6320585069682
SRS8574091	5452.0	1739.502631733485	1232.8717235089725
SRS8574092	5424.0	1828.1485840229357	1273.2633670903756
SRS8574093	5312.0	1785.570483311865	1225.5486970504135
SRS8574094	5778.0	1739.060741290703	1208.3220280958262
SRS8574095	5263.0	1834.8578305123874	1314.5311832620512
SRS8574096	5719.0	1823.7182786712094	1262.6266588693702
SRS8574097	5309.0	1802.263148252365	1249.5161218013072
SRS8574098	5367.0	1734.2550406337791	1227.4677736428173
SRS8574099	5607.0	1802.323212260203	1250.8327156988914
SRS8574100	5282.0	1769.1158252058726	1246.7078296139116
SRS8574101	5375.0	1744.8271342214325	1232.249038249906
SRS8574102	5365.0	1903.7336802869795	1340.1622842343993
SRS8574103	5241.0	1928.2034697454199	1366.9663592512281
SRS8574104	5288.0	1723.341067133364	1221.6625615521739
SRS8574105	5436.0	1849.9682683341025	1287.6040456810674
SRS8574106	5451.0	1784.9020813123414	1259.6816502394465
SRS8574107	5407.0	1855.1058961783522	1326.0307337902582
SRS8574108	5300.0	1863.6070596647637	1293.3597179197002
SRS8574109	5305.0	1832.6973352070179	1308.7275656520214
SRS8574110	5663.0	1741.8267722673538	1186.4870182441389
SRS8574111	5061.0	1815.8605558151996	1285.1300708105878
SRS8574112	5091.0	1789.3116387295242	1250.3658555514
SRS8574113	5722.0	1743.5418197072302	1211.0078202645038
SRS8574114	5313.0	1826.6321120233747	1261.058238091142
SRS8574115	5745.0	1805.9519735071012	1238.9176954264444
SRS8574116	5588.0	1779.9086494393857	1255.986011247287
SRS8574117	4459.0	1749.493706053081	1243.1297473753273
SRS8574118	5560.0	1757.7022024598737	1233.753682526269
SRS8574119	5177.0	1921.098873518442	1337.1036793202452
SRS8574120	5305.0	1935.6934540009422	1344.6898832195163
SRS8574121	5750.0	1696.207077444859	1185.0840894926887
SRS8574122	5692.0	1716.4069117184324	1159.4665933812287
SRS8574123	5363.0	1869.2263479333074	1329.407091934549
SRS8574124	5349.0	1841.6752555941187	1248.8896026097157
SRS8574125	5763.0	1839.4122264685943	1282.2218691849537
SRS8574126	5156.0	1726.4689629522175	1224.9324315009444
SRS8574127	5618.0	1795.6186654317992	1244.0396294103123
SRS8574128	5276.0	1767.161456239369	1248.3253381476404
DRS178991	4556.0	1571.5975040143621	1053.6270077106274
DRS178992	4414.0	1641.6061774739435	1137.6532938608696
DRS178993	4851.0	1578.2469589549864	1066.5430818378502
DRS178994	4566.0	1689.3015889362905	1183.494460213353
DRS178995	4594.0	1551.8882943858748	1052.4159768654567
DRS178996	4613.0	1795.6516777063416	1243.4075265569259
DRS178997	4509.0	1557.84457198287	1084.68540167469
DRS178998	4782.0	1576.7686250729846	1073.2169057170975
DRS178999	4453.0	1845.812946803285	1264.5419477817206
DRS179000	4655.0	1699.157147450225	1142.8181943459401
DRS179001	4696.0	1748.167673058303	1219.5103989330426
DRS179002	4481.0	1794.4055495245118	1273.9282667125944
DRS179003	4995.0	1946.5865468146305	1292.6879468162776
DRS179004	4590.0	1722.2764969540094	1226.6590420395344
DRS179005	4799.0	1392.7480891999346	959.0058225078961
DRS179006	4927.0	1637.4581555095729	1151.1182707845785
DRS179007	4684.0	1713.3530945807906	1183.6329807879133
DRS179008	4567.0	1587.1639436233822	1129.319018454139
DRS179009	4548.0	1834.9394492535932	1260.345376241524
DRS179010	4778.0	2431.764047206293	1616.264082761426
DRS179011	4763.0	1770.325688812541	1248.8816963681365
DRS179012	3974.0	1599.0955794858003	1103.9083029377614
DRS179013	4549.0	1677.0184861751015	1150.0197637374945
DRS179014	3893.0	1646.2145444258724	1125.3381435027843
DRS179015	3714.0	1703.3847252581104	1181.9860079574682
DRS179016	4777.0	1613.260467547361	1101.2813277798807
DRS179017	4817.0	1668.2020979680658	1129.2260349567637
DRS179018	3734.0	1671.6637450085277	1161.48557141783
DRS179019	4513.0	1636.9381696980934	1140.2569094788948
DRS179020	4485.0	1661.674354780185	1161.5293220038798
DRS179021	4619.0	1641.7332332697476	1122.749384399253
DRS179022	4494.0	1585.2273596600432	1131.6025800242041
DRS179023	4814.0	1574.121927806001	1070.485398251578
DRS179024	4991.0	1713.4363629198676	1179.9993077511376
DRS179025	3368.0	1603.1786262705266	1138.1636308408447
DRS179026	4497.0	1511.7873391921023	1034.177356183652
DRS179027	4517.0	1679.0166668766083	1134.8633862191239
DRS179028	4634.0	1674.2664176935577	1167.732850409534
DRS179029	4565.0	1431.5664559761467	998.7942594760784
DRS179030	4314.0	1454.4793214574509	1014.0323044171892
DRS179031	4468.0	1574.780120629661	1051.6986704187684
DRS179032	3262.0	1461.650131007398	1058.1464407043206
DRS179033	2902.0	1405.6830283249928	988.5979229177703
DRS179034	4665.0	1654.1493258814796	1137.673870391298
DRS179035	4624.0	1652.9212816621023	1145.1753427504764
DRS179036	4466.0	1605.608726677918	1153.9937847530925
DRS179037	4554.0	1771.933292885547	1196.5258710703004
DRS179038	4495.0	1710.4334381195447	1183.7302529703052
DRS179039	3289.0	1501.1468497527133	1087.2634418576993
DRS179040	4799.0	1672.4351684997541	1156.1695463036508
DRS179041	4490.0	1626.159234509815	1113.4471152176388
DRS179042	4713.0	1750.9193041197252	1193.3295275335377
DRS179043	4556.0	1715.1861968656906	1184.1549256219141
DRS179044	3408.0	1448.1176686508088	992.9141685775651
DRS179045	4999.0	1765.8353621538313	1116.9372825499474
DRS179046	3426.0	1621.7377305624789	1140.92373381016
DRS179047	4738.0	1781.7842987193787	1188.4055342742101
DRS179048	4543.0	1982.5709511839193	1333.873782347021
DRS179049	4661.0	1969.214797826819	1311.49828899084
DRS179050	4894.0	1784.1198936872877	1230.3829568937388
DRS179051	4831.0	1675.3933679250335	1204.982945133077
DRS179052	4606.0	2219.9256214315837	1507.7699260652103
DRS179053	4897.0	1840.1706685962909	1243.285180609067
DRS179054	4578.0	1542.9945326755287	1059.4315525375175
DRS179055	4526.0	1624.9437610359082	1145.9821465691186
DRS179056	4713.0	1756.9187959895405	1223.0771963994657
DRS179057	4452.0	1543.3696662299167	1117.7859047788177
DRS179058	3418.0	1337.330777768211	838.5540056429898
DRS179059	4611.0	1576.1090052690085	1088.3254553907677
DRS179060	3519.0	1608.7333176601858	1133.1537654621054
DRS179061	4558.0	1857.5100065626718	1182.2101806334576
DRS179062	4644.0	1739.249252489493	1194.7627538258853
DRS179063	4789.0	1701.8492345207574	1167.3981304855804
DRS179064	3858.0	1771.5634452082334	1238.6074554262007
DRS179065	4748.0	1586.3312713715247	1072.2703424678912
DRS179066	4960.0	2008.538151857778	1338.4478395742838
DRS179067	3463.0	1678.4484834524264	1226.4864397954066
DRS179068	3945.0	1697.5902104551956	1163.7887650777304
DRS179069	3630.0	1679.0156823342775	1166.834159529983
DRS179070	4612.0	1688.6914866643217	1158.2790927702936
DRS179071	4505.0	1510.663628190434	1046.9830849400728
DRS179072	4853.0	1484.1028077881654	1025.155216675594
DRS179073	4628.0	1385.0465987354087	966.6005148927532
DRS179074	4770.0	1427.4913656285785	987.1944089722576
DRS179075	4605.0	1441.9737269153695	998.414635757211
DRS179076	4556.0	1606.6527652706457	1118.4769544377014
DRS179077	4854.0	1476.086732896103	1017.3659107781892
DRS179078	4597.0	1691.374074735339	1139.727017735589
DRS179079	4644.0	1605.3235042378442	1128.3163820200114
DRS179080	4470.0	1756.1373428667873	1204.077908760551
DRS179081	4719.0	1951.2024040532615	1301.4828658074498
DRS179082	4712.0	1730.9665540599633	1209.8624710331749
DRS179083	4451.0	1563.7007176172763	1135.8162027298918
DRS179084	4564.0	1571.2602972145878	1140.7372898217411
DRS179085	4624.0	1566.4818713348914	1141.0540695641978
DRS179086	4528.0	1602.7637773900558	1154.0168073136504
DRS179087	4773.0	1614.6458326405493	1160.69215112423
DRS179088	4846.0	1776.7578651189413	1205.9019762257076
DRS179089	4742.0	1809.0658155621868	1263.369049327747
DRS179090	4651.0	1829.2740833636665	1248.7190507444755
DRS179091	4629.0	2002.990031689609	1300.7687620713677
DRS179092	4668.0	1857.3222873818563	1249.3326208654291
DRS179093	4643.0	1691.6732894901518	1181.83689671757
DRS179094	4657.0	1654.056424877219	1166.2789972763983
DRS179095	4639.0	1639.7292430746913	1162.1477636527966
DRS179096	4562.0	1665.0356698766964	1189.406768528494
DRS179097	4675.0	1649.5680662303569	1163.8004364189783
DRS179098	4632.0	1716.9308220981904	1207.3514613592781
DRS179099	4840.0	1720.7478617015515	1234.31236094393
DRS179100	4615.0	1797.9731166479667	1268.5343634649212
DRS179101	4873.0	1842.2818693887762	1263.8409259710245
DRS179102	4633.0	1690.8993516009782	1193.621687801185
DRS179103	4686.0	1567.995912103159	1119.711350671113
DRS179104	4339.0	1593.3613835589272	1142.0131788647857
DRS179105	4530.0	1607.089948259484	1133.7808600714088
DRS179106	4477.0	1621.3216009931984	1159.8227744597464
DRS179107	4737.0	1569.8762980202998	1102.771402335979
SRS6430533	3032.0	1658.84490844828	1190.7859122069847
SRS6430534	3856.0	2209.7199649083914	1519.2134186619242
SRS6430535	3624.0	1668.120508861949	1170.88053101977
SRS6430536	4122.0	2709.4714873205066	1945.878403923362
SRS6430537	3896.0	1958.2579007879062	1377.1743079602436
SRS6430538	4992.0	2095.0589423239294	1320.3455608447075
SRS6430539	4442.0	2680.068674074806	1883.7936276030719
SRS6430540	4653.0	2416.859774762722	1714.1175990006695
SRS6430541	4289.0	2967.1201117837477	2291.3028066515894
SRS6430542	4518.0	3094.3197612172826	2331.258732830204
SRS6430543	4582.0	2941.7862142075137	2189.285311077254
SRS6430544	4770.0	2998.610070346637	2277.8523517810363
SRS6430545	4191.0	1669.7320592178903	1171.4026389096305
SRS6430546	4601.0	1947.5395818354314	1309.831834087579
SRS6430547	4660.0	1983.7176292248878	1325.8294080515811
SRS6430548	3739.0	1651.3227340733686	1186.217701170434
SRS6430549	4336.0	1869.2304426101912	1299.5885950025236
SRS6430550	4001.0	1734.129802638584	1216.178447503231
SRS6430551	4180.0	2320.287917597665	1568.9490318503497
SRS6430552	3524.0	1677.3003064306745	1176.9255483302768
SRS6430553	4206.0	1714.313916728908	1195.3543147717955
SRS6430554	4329.0	1699.456647089046	1185.5566773294565
SRS6430555	4216.0	1700.8204028284265	1191.6334133961911
SRS6430556	4040.0	2091.750032261189	1388.4820705569227
SRS6430557	3082.0	1604.0743158774599	1146.075517709205
SRS6430558	4413.0	2479.9679375197616	1664.8156583368032
SRS6430559	3154.0	1532.0776314509353	1055.7411650260772
SRS6430560	4235.0	2131.788191872445	1568.9068288949036
SRS6430561	4036.0	2717.559824032541	2106.5892276727654
SRS6430562	4727.0	1908.5421937062058	1339.3241499040953
SRS6430563	4309.0	2080.6464020721955	1398.5827789307907
SRS6430564	4528.0	2357.1501358874493	1660.7955322853454
SRS6430565	4190.0	2846.0133914495923	2136.0058759432395
SRS6430566	2916.0	1525.6586873193069	1151.367365852703
SRS6430567	3992.0	2696.8360681242984	2118.506155105651
SRS6430568	3574.0	1747.575947285521	1237.4594695327899
SRS6430569	4686.0	1891.2502662160348	1322.5428890852213
SRS6430570	4994.0	2247.9410775530955	1468.101848319248
SRS6430571	4022.0	2192.9272576671137	1531.5870597837215
SRS6430572	4081.0	2089.521769234387	1384.7948348937114
SRS6430573	3907.0	2648.865611094997	2107.7905761686497
SRS6430574	3979.0	2593.0298725068333	2065.130738941039
SRS6430575	4040.0	1848.6189883633658	1332.5972065544722
SRS6430576	4436.0	1866.2340645675847	1286.2697278791466
SRS6430577	3546.0	1614.8371932733407	1188.5112717389018
SRS6430578	5120.0	1874.8531935367316	1215.0947104448387
SRS6430579	3364.0	1707.7639652098874	1211.8957905958996
SRS6430580	3916.0	2183.3439062961866	1489.9736934760665
SRS6430581	4064.0	2509.728896156053	1754.377016329308
SRS6430582	3752.0	2423.4209640828976	1710.5781955776288
SRS6430583	3948.0	1828.1022619815442	1251.5754728076922
SRS6430584	3871.0	1825.3569105153954	1251.570405547624
SRS6430585	3883.0	2028.1689317324885	1365.9461847357409
SRS6430586	3781.0	2255.345159181567	1562.029150312345
SRS6430587	4065.0	2060.8593862311495	1380.3635503088321
SRS6430588	4068.0	2435.7170331299344	1710.1473653481573
SRS6430589	4227.0	1682.8786082245742	1176.3161400380127
SRS6430590	3995.0	1653.731283825123	1157.2914377101647
SRS6430592	3989.0	1662.1718033500022	1172.449387507641
SRS6430593	3582.0	2402.23946687349	1703.586857689213
SRS6430594	4179.0	1778.6490635501689	1231.950304189366
SRS6430595	3985.0	1792.957467198873	1230.9640646970272
SRS6430596	4561.0	2541.405459493607	1752.921764338472
SRS6430597	4273.0	2318.970790661503	1590.8374572986177
SRS6430598	4114.0	2256.6096434051747	1528.094670418263
SRS6430599	4138.0	2368.609636626271	1647.181274688993
SRS6430600	3910.0	1803.3946832498737	1261.4213417392366
SRS6430601	4089.0	2648.703896377974	2026.572628004507
SRS6430602	3778.0	2586.667721386934	1934.7266993000192
SRS6430603	3707.0	2507.067550926601	1845.7037356304086
SRS6430604	3995.0	2809.3896637154526	2150.6482351752015
SRS6430605	3760.0	1646.0543662984303	1180.8234712814938
SRS6430606	2856.0	1544.9021710071797	1102.4892524396523
SRS6430607	3917.0	2485.6967478095203	1768.927116068889
SRS6430608	2883.0	1629.1252904347396	1180.1976550259071
SRS6430609	3945.0	2440.904881331587	1723.708892406989
SRS6430610	4022.0	2283.2352329737237	1542.4341151061828
SRS6430611	3301.0	1644.182601075133	1173.6564079731736
SRS4716456	5065.0	1783.0236469394667	1256.9151085800102
SRS4716457	4887.0	1819.4876261303637	1293.5513769137797
SRS4716458	4654.0	2745.100708765957	2104.5919333788693
SRS4716459	4842.0	2598.192415708156	1929.39415286268
SRS4716460	3561.0	1615.7182575556492	1162.5555738145817
SRS4716461	4267.0	1791.254155740019	1261.777935939737
SRS4716462	4157.0	1659.5425153816432	1184.0413144249146
SRS4716463	3736.0	1653.872777466762	1176.59387752529
SRS4716464	4001.0	1732.0416081440756	1225.0285200595397
SRS4716465	4172.0	1756.659212461337	1240.4698337325672
SRS4716466	4459.0	1786.7466515227256	1379.35356737014
SRS4716467	4725.0	1853.7012657099663	1424.7801559084287
SRS4716468	4197.0	1751.4773037105642	1315.4833688426133
SRS4716469	4866.0	1860.7287700241175	1375.2751287969268
SRS4716470	4635.0	2061.324114284534	1434.3901862634916
SRS4716471	4501.0	2351.7743520435165	1643.7463589670283
SRS4716472	4556.0	2016.228872449529	1403.9201630967252
SRS4716473	4650.0	2033.211709676888	1421.9455961769954
SRS4716474	3674.0	1623.8274446389762	1163.9219540880322
SRS4716475	3444.0	1600.340139489871	1151.8810310472998
SRS4716476	4712.0	1797.2358191348414	1263.034089809036
SRS4716477	4694.0	1777.7910769698485	1247.4194079990416
SRS4716478	3995.0	1699.725118641752	1217.754069491237
SRS4716479	4914.0	1696.2500610614138	1214.452648044653
SRS4716480	4903.0	1717.337898579349	1231.2990471805265
SRS4716481	4558.0	1728.063527681725	1235.7370668542148
SRS4716482	4809.0	1952.049563043116	1332.6317654053785
SRS4716483	4689.0	1980.6791509933787	1349.1613358660488
SRS4716484	3557.0	1694.6404573040252	1227.2517163660837
SRS4716485	3512.0	1670.347836171794	1210.9883930115684
SRS4716486	3848.0	1932.1771336692398	1490.7626782853972
SRS4716487	3855.0	1925.8556821506647	1492.1655123052967
SRS4716488	4138.0	1913.5379867187457	1429.9163446015855
SRS4716489	4097.0	1887.8497716752445	1404.5105157020105
SRS4716490	4642.0	1797.2674425582481	1264.5630346876085
SRS4716491	4369.0	1745.9520424716989	1244.9226591789225
SRS4716492	3819.0	1716.23875720081	1228.6392362757492
SRS4716493	4420.0	1698.8215380428508	1216.2754117604584
SRS4716494	4537.0	2042.370432460239	1437.3403069860462
SRS4716495	4158.0	1658.9047864260485	1157.2838162787598
SRS4716496	4638.0	1962.661747712203	1347.965539705249
SRS4716497	3935.0	1730.3317536233862	1237.1927173111244
SRS4716498	5000.0	2033.2720471802315	1368.640459881307
SRS4716499	4470.0	2663.8996707677097	1982.702225761522
SRS4716500	4450.0	1994.2812133587433	1465.8207150327216
SRS4716501	4745.0	1989.3225363890392	1427.3787103637464
SRS4716502	4667.0	1898.5710202642654	1367.1257381471737
SRS4716503	4643.0	1957.2860218388766	1393.1712114240347
SRS4716504	4436.0	1784.0962686451494	1247.5540450422857
SRS4716505	5002.0	1784.686723267711	1231.2977673344283
SRS4716506	4874.0	1686.5045533674104	1152.1287980635789
SRS4716507	4757.0	1800.5816805883087	1253.5847720014913
SRS4716508	4533.0	2386.979350546264	1622.6982901442273
SRS4716509	4614.0	2716.528280637964	1971.3408886938646
SRS4716510	5074.0	2065.167327978735	1437.2462819806672
SRS4716511	4802.0	1880.2928647923327	1319.2481973244705
SRS5968171	4781.0	2601.6544941120633	1847.4468629548396
SRS5968172	4946.0	2107.5107776310265	1377.7875834176227
SRS5968173	4984.0	2581.5158058408997	1800.0789230180778
SRS5968174	5036.0	1927.9022400577855	1280.256893651966
SRS5968175	4701.0	1923.7072229150604	1302.4896828639228
SRS5968176	4729.0	1943.1721923894886	1284.9388747301248
SRS5968177	4694.0	2703.05622695323	1980.8704438552625
SRS5968178	4897.0	2679.2936463027727	1801.639392949453
SRS5968179	4649.0	1803.1607455620583	1249.8085567734715
SRS5968180	4882.0	1943.1253639390118	1271.415898840016
SRS5968181	4416.0	1723.33538498036	1189.8237281600864
SRS5968182	4960.0	2312.1531200563923	1552.1371984877233
SRS5968183	4854.0	2609.312478193075	1780.576811651
SRS5968184	5043.0	1586.3223396818962	1094.7373636875363
SRS5968185	5360.0	1992.8472233164578	1282.7189934844985
SRS5968186	4710.0	2346.338875389318	1634.3296583334318
SRS5968187	4427.0	1493.9341205116802	1067.3133499947317
SRS5968188	4815.0	2323.419942249848	1567.372913377797
SRS5968189	5156.0	1870.2519349894271	1250.002779193488
SRS5968190	4561.0	2662.8137661360884	2054.841373838669
SRS5968191	4821.0	1677.5977635014597	1167.6882830542754
SRS5968192	5029.0	1825.9376277903727	1232.7760358465139
SRS5968193	4938.0	1751.707759043128	1202.3224673777152
SRS5968194	5116.0	2360.4913103874615	1579.1081972458996
SRS5968195	5016.0	1737.6299081243574	1168.6722936979936
SRS5968196	5085.0	2722.362821391847	1998.9062786621162
SRS5968197	5248.0	2844.3180026013288	2138.313869985279
SRS5968198	5075.0	2550.084256201819	1735.7208445526658
SRS5968199	5257.0	2318.7057517451285	1516.565517851851
SRS5968200	4904.0	1848.8067428166405	1229.5964388551895
SRS5968201	5434.0	2865.258123631805	2064.0599871841396
SRS5968202	4683.0	1425.463330260522	990.9102411206087
SRS5968203	4760.0	1613.1261432045928	1147.657591674998
SRS5968204	4715.0	2295.3026843615016	1862.2675871313816
SRS5968205	5052.0	1888.0716263205209	1244.1826757701137
SRS5968206	5031.0	2273.6625213371717	1452.4551911410379
SRS5968207	4354.0	1860.6753958288548	1296.5421230973561
SRS5968208	4879.0	1875.5677252563169	1248.3178094178206
SRS5968209	5152.0	2180.5002567159304	1393.2448252810852
SRS5968210	4587.0	2885.8147669986984	2165.7904850342657
SRS5968211	4850.0	2577.963784863934	1731.023643151154
SRS5968212	4772.0	1724.7239697295565	1208.7443376229974
SRS5968213	4821.0	2646.130963841788	2030.0202355455565
SRS5968214	4903.0	1680.3151773073532	1138.1196615428696
SRS5968215	4904.0	2317.248745179	1540.07204450582
SRS5968216	4335.0	1891.0791476688948	1245.0222239375196
SRS5968217	4577.0	1648.58367798164	1156.868811960701
SRS5968218	4974.0	2588.184922455216	1803.3539706763672
SRS5968219	5121.0	1806.232721255148	1272.368262853683
SRS5968220	4784.0	1743.6148592870302	1194.266849903932
SRS5968221	5077.0	1808.9505271747414	1217.0504428551367
SRS5968222	4936.0	2710.5501275022593	1896.8128852826753
SRS5968223	4824.0	1735.611245242866	1189.5399376064993
SRS5968224	4921.0	2567.4033630102367	1796.6691024327026
SRS5968225	5071.0	1819.018284084745	1226.514995367536
SRS5968226	4516.0	2498.9765849730065	1941.5182676483266
SRS5968227	4565.0	1450.9983418427005	1006.2599836105643
SRS5968228	4526.0	2170.0737059878716	1435.7154109944665
SRS5968229	4526.0	1573.7764714036991	1110.4801223022025
SRS5968230	4960.0	2104.640767946871	1402.644034589542
SRS5968231	5270.0	1920.4920334543724	1287.7087182629532
SRS5968232	4813.0	1927.9191787415934	1323.2279354049945
SRS5968233	5286.0	2494.0800262689067	1715.8629467456672
SRS5968234	5225.0	1869.6243761046567	1250.571228174494
SRS5968235	4672.0	1702.972038584457	1214.1554363447924
SRS5968236	4629.0	1600.039689326343	1075.3089772108697
SRS5968237	5116.0	1796.2014390303407	1224.6664128016848
SRS5968238	4489.0	2186.757928122751	1505.9165111369628
SRS5968239	4856.0	1832.337992419598	1218.4225721854777
SRS5968240	4897.0	2254.339728393063	1474.1006200993763
SRS5968241	4804.0	1664.1251888888637	1161.9464076020888
SRS5968242	5284.0	2476.192243319966	1680.0497792522228
SRS5968243	4909.0	2075.0756503142716	1445.1856710305276
SRS5968244	4748.0	1672.7789369963298	1154.040372110013
SRS5968245	5367.0	1914.8073977563333	1289.1446308849147
SRS5968246	5434.0	2739.8166880462995	1882.9241849708974
SRS5968247	5184.0	2085.187001451948	1354.342592238365
SRS5968248	5224.0	1824.8049871366877	1254.678838768833
SRS5968249	4768.0	1772.4234483859684	1211.8836285633831
SRS5968250	4275.0	1686.0721543173795	1109.8361577691699
SRS5968251	5310.0	2566.5987471762132	1770.2962248092995
SRS5968252	4359.0	1669.0676492385787	1181.4486841832552
SRS5968253	4988.0	2284.358090163398	1501.1934757427236
SRS5968254	4897.0	1708.5661220166128	1175.1589547293004
SRS5968255	4884.0	2106.3941130678318	1357.7539990420753
SRS5968256	4815.0	1679.564261023769	1158.369337922731
SRS5968257	4642.0	1638.4310524809705	1191.662251139784
SRS5968258	4599.0	2389.1458975019727	1599.6699685039866
SRS5968259	4601.0	1639.662324136987	1144.9339491438593
SRS5968260	4779.0	1734.538747908465	1167.8148519788094
SRS5968261	5281.0	1780.0111313733107	1210.782156860669
SRS5968262	4867.0	1728.6163853451756	1184.2403682827292
SRS5968263	4901.0	1837.135464145258	1274.384042965456
SRS5968264	4338.0	1639.9482580352753	1128.0276645823
SRS5968265	4526.0	1757.4065465494634	1282.5056612203673
SRS5968266	4602.0	2163.9979170051297	1443.3455911468943
SRS5968267	4579.0	1726.4686193303494	1223.0945167647706
SRS5968268	4783.0	2637.570326079758	2066.573798359795
SRS5968269	4847.0	2653.5602244960414	2078.0486247376552
SRS5968270	4683.0	1962.9595338041654	1357.9528171102127
SRS5968271	4891.0	2111.263852973201	1402.9072808383746
SRS5968272	4906.0	1907.4063317663165	1270.9647007211784
SRS5968273	4664.0	2248.3246435270357	1478.1364728463013
SRS5968274	5116.0	1684.755938656655	1170.2782260356992
SRS5968275	4950.0	2191.069111591587	1441.6069846759756
SRS5968276	4538.0	1772.5672034047784	1197.415958639462
SRS5968277	5161.0	1849.6609890066861	1279.5537527850297
SRS5968278	5084.0	2546.2709654311448	1819.318308188686
SRS5968279	4967.0	1924.9067452227002	1274.1111857583126
SRS5968280	4448.0	1731.1624793535466	1166.4747557118314
SRS5968281	5014.0	1789.5680329672082	1200.677182042447
SRS5968282	5189.0	1850.9191973217314	1265.4186666943865
SRS5968283	5004.0	2574.9518710466327	2006.7466892817158
SRS5968284	5242.0	1805.3525839611084	1208.7992933098087
SRS5968285	4903.0	1815.8673567721917	1245.4192441628843
SRS5968286	4919.0	1729.5631578710208	1226.8199472684494
SRS5968287	4789.0	1700.037849003555	1188.5098262343424
SRS5968288	5186.0	1720.8917580096916	1186.575683444421
SRS5968289	4724.0	1719.4392993585764	1167.412511588856
SRS5968290	4560.0	1732.2892316053965	1166.580393041718
SRS5968291	4827.0	1657.2227913590568	1147.9184621089905
SRS5968292	4972.0	1858.1899019317261	1287.9930591384925
SRS5968293	4413.0	2673.4470232475137	2003.391644310871
SRS5968294	4899.0	1700.5301876865085	1160.7652865747025
SRS5968295	4698.0	1845.1562308943146	1217.7111662362706
SRS5968296	4748.0	2016.3930691084172	1356.9728380525423
SRS5968297	5135.0	1885.7203710485296	1268.094059750041
SRS5968298	4871.0	2641.7746143389577	1978.3966631828725
SRS5968299	4853.0	1927.1206158031957	1309.1148926503126
SRS5968300	5179.0	1785.1716702724343	1218.3544816446301
SRS5968301	4804.0	1804.6737823642998	1235.1379856013375
SRS5968302	4826.0	1630.305205659066	1162.4187433406348
SRS5968303	4382.0	2578.7937547428246	2065.912523115932
SRS5968304	5172.0	1783.0336168353379	1201.3614347152397
SRS5968305	4854.0	2027.5850536111066	1368.8543752278583
SRS5968306	4966.0	1626.9052815011469	1126.486429518098
SRS5968307	4776.0	1733.5220485523648	1214.5186022824323
SRS5968308	4837.0	1614.0062627452942	1091.3827376283348
SRS5968309	4814.0	1874.7659475641003	1264.9621522555833
SRS5968310	4733.0	1643.5824050225629	1152.867903763212
SRS5968311	5005.0	1974.9162755620268	1296.869897236307
SRS5968312	4654.0	1704.9733810306082	1181.8521430261155
SRS5968313	4476.0	1861.2600756819877	1215.8303305331642
SRS5968314	4830.0	1769.6591044512154	1195.0312615390073
SRS5968315	5232.0	2265.9428640638102	1465.9996667974146
