ASV_ID	OTU_ID
ASV14383	ASV3237197
ASV14399	ASV3237945
ASV1542154	ASV3238030
ASV158507	ASV3236093
ASV158519	ASV3236406
ASV17509	ASV3237346
ASV175925	ASV3238030
ASV17608	ASV3236164
ASV18459	ASV3235950
ASV18460	ASV3236002
ASV18474	ASV1103638
ASV18475	ASV3236598
ASV18476	ASV3236598
ASV18477	ASV3236633
ASV18478	ASV3236662
ASV18484	ASV3236771
ASV18485	ASV3236743
ASV18486	ASV3236801
ASV18497	ASV3236579
ASV18522	ASV3237681
ASV19695	ASV3240284
ASV25054	ASV2940317
ASV25288	ASV3238431
ASV26680	ASV3236598
ASV26682	ASV3236623
ASV26683	ASV3236623
ASV26692	ASV3236778
ASV26693	ASV41879
ASV26704	ASV3236885
ASV26706	ASV3236906
ASV26707	ASV3236948
ASV26708	ASV3236948
ASV26715	ASV139469
ASV26716	ASV3237002
ASV26726	ASV3236579
ASV26748	ASV3237544
ASV283869	ASV25051
ASV37095	ASV3237604
ASV37273	ASV3238385
ASV37284	ASV3238411
ASV37287	ASV3238411
ASV39699	ASV1103317
ASV39724	ASV3236195
ASV39773	ASV2949801
ASV39789	ASV3236743
ASV39804	ASV1103730
ASV39821	ASV139167
ASV39929	ASV1104219
ASV39957	ASV3238055
ASV39958	ASV3238055
ASV544052	ASV3236660
ASV552329	ASV3238055
ASV56519	ASV1103446
ASV56917	ASV1104082
ASV57033	ASV3237951
ASV62482	ASV137559
ASV62548	ASV139191
ASV62549	ASV3236940
ASV62550	ASV3236940
ASV62551	ASV139244
ASV1198118	ASV3235908
ASV1198124	ASV3235910
ASV1198169	ASV1103371
ASV1198215	ASV3236019
ASV1198221	ASV3236063
ASV1198227	ASV3236063
ASV1198242	ASV3236019
ASV1198284	ASV1103315
ASV1198306	ASV3236115
ASV1198319	ASV1103433
ASV1198337	ASV3236134
ASV1198355	ASV25051
ASV1198419	ASV3236181
ASV1198709	ASV3236273
ASV1198734	ASV3236307
ASV1198745	ASV3243300
ASV1198764	ASV3236350
ASV1198770	ASV111395
ASV1198774	ASV3243300
ASV1198782	ASV3236363
ASV1198838	ASV127961
ASV1199141	ASV1103643
ASV1199372	ASV3236797
ASV1199378	ASV3236797
ASV1199929	ASV3237528
ASV1199933	ASV3237335
ASV1199938	ASV3237335
ASV1199940	ASV3237335
ASV1199949	ASV1103938
ASV1200014	ASV3237405
ASV1200056	ASV3237326
ASV1200058	ASV3237326
ASV1200072	ASV3237326
ASV1200110	ASV3237326
ASV1200132	ASV3237326
ASV1200142	ASV3237326
ASV1200149	ASV3237326
ASV1200179	ASV3237493
ASV1200193	ASV1104021
ASV1200196	ASV3237506
ASV1200225	ASV3237528
ASV1200228	ASV3237528
ASV1200239	ASV1104060
ASV1200256	ASV3237541
ASV1200258	ASV3237541
ASV1200270	ASV2552283
ASV1200276	ASV3237559
ASV1200284	ASV1104060
ASV1200287	ASV3237562
ASV1200290	ASV3237562
ASV1200295	ASV3237559
ASV1200305	ASV1104058
ASV1200317	ASV3237335
ASV1200318	ASV3237335
ASV1200348	ASV1104060
ASV1200352	ASV3237335
ASV1200356	ASV3237335
ASV1200365	ASV3237335
ASV1200367	ASV3237335
ASV1200385	ASV3237604
ASV1200397	ASV3237609
ASV1200444	ASV3237617
ASV1200446	ASV3237617
ASV1200451	ASV2552519
ASV1200470	ASV937113
ASV1200476	ASV42964
ASV1200478	ASV42964
ASV1200542	ASV3237661
ASV1200544	ASV3237661
ASV1200546	ASV1104124
ASV1200548	ASV3237661
ASV1200553	ASV1104072
ASV1200558	ASV3237661
ASV1200567	ASV69481
ASV1200575	ASV3243923
ASV1200579	ASV1104119
ASV1200601	ASV42964
ASV1200616	ASV1104147
ASV1200628	ASV1104157
ASV1200634	ASV3237700
ASV1200645	ASV149542
ASV1200653	ASV2552805
ASV1200657	ASV3237722
ASV1200662	ASV3237707
ASV1200674	ASV3243944
ASV1200707	ASV3237722
ASV1200728	ASV43146
ASV1200733	ASV43146
ASV1200756	ASV3237741
ASV1200765	ASV3237747
ASV1200769	ASV3237722
ASV1200777	ASV3237741
ASV1200788	ASV3237757
ASV1200801	ASV3237722
ASV1200811	ASV3237741
ASV1200815	ASV3237757
ASV1200819	ASV3237757
ASV1200821	ASV3237741
ASV1200835	ASV3237741
ASV1200841	ASV3237722
ASV1200843	ASV43146
ASV1200845	ASV3237757
ASV1200881	ASV3237784
ASV1200931	ASV3237372
ASV1200938	ASV3237372
ASV1200945	ASV3237372
ASV1200954	ASV1104239
ASV1200956	ASV1104239
ASV1200964	ASV146864
ASV1200974	ASV1104060
ASV1200977	ASV1104060
ASV1200985	ASV3237923
ASV1200994	ASV3237923
ASV1201001	ASV1104262
ASV1201003	ASV1104262
ASV1201015	ASV3237372
ASV1201037	ASV3237951
ASV1201042	ASV3237951
ASV1201046	ASV3237951
ASV1201115	ASV3237951
ASV1201337	ASV3238285
ASV1201344	ASV1104347
ASV1201384	ASV3243910
ASV1201408	ASV3243910
ASV1201412	ASV3238339
ASV1201435	ASV1104347
ASV1201463	ASV3238385
ASV1201471	ASV3236164
ASV1201502	ASV3238411
ASV1201513	ASV3238420
ASV1201528	ASV3237404
ASV1201531	ASV3238464
ASV1201566	ASV3238462
ASV1201572	ASV3238464
ASV1201577	ASV3244270
ASV1201587	ASV3238460
ASV1201591	ASV3238460
ASV1201595	ASV3244270
ASV1201604	ASV1104441
ASV1201623	ASV3238490
ASV1201635	ASV3238490
ASV1201639	ASV3237757
ASV123263	ASV3236997
ASV123543	ASV1103951
ASV1269988	ASV2554097
ASV1270000	ASV3238527
ASV1270727	ASV2554807
ASV1314190	ASV3240309
ASV1314197	ASV3240309
ASV1387457	ASV1103951
ASV1387533	ASV3237947
ASV14378	ASV3236736
ASV14380	ASV3236736
ASV14381	ASV3237040
ASV14390	ASV3243910
ASV158508	ASV3236093
ASV158517	ASV3236307
ASV158544	ASV3237326
ASV158547	ASV3237484
ASV158557	ASV3237614
ASV158566	ASV1104119
ASV158575	ASV3237868
ASV158610	ASV1104441
ASV18473	ASV3236589
ASV18483	ASV3236736
ASV18487	ASV3236810
ASV18488	ASV3236821
ASV18489	ASV3236817
ASV18490	ASV3236997
ASV18491	ASV3236997
ASV18493	ASV3236589
ASV18518	ASV3243910
ASV18540	ASV3237990
ASV18553	ASV3238359
ASV219574	ASV1104989
ASV219578	ASV1104989
ASV26658	ASV1103465
ASV26669	ASV3236313
ASV26673	ASV128159
ASV26679	ASV137323
ASV26686	ASV3236630
ASV26689	ASV3236736
ASV26691	ASV3236736
ASV26694	ASV1103668
ASV26696	ASV138601
ASV26705	ASV3236896
ASV26739	ASV3237508
ASV26792	ASV1104395
ASV27015	ASV1103315
ASV39801	ASV3236810
ASV551877	ASV3237947
ASV62510	ASV3236736
ASV62582	ASV3237044
ASV11971	ASV3236406
ASV1198714	ASV3243300
ASV1198746	ASV3243300
ASV1198765	ASV3236350
ASV1198769	ASV3243300
ASV1198771	ASV111395
ASV1198775	ASV3243300
ASV1198783	ASV3236363
ASV1200392	ASV1104082
ASV1201043	ASV3237951
ASV1201047	ASV3237951
ASV1201116	ASV3237951
ASV1201472	ASV3236164
ASV1201503	ASV3238411
ASV123129	ASV3236598
ASV123188	ASV1103711
ASV123194	ASV138601
ASV123307	ASV3237145
ASV123339	ASV3236579
ASV123474	ASV3237681
ASV123506	ASV1200798
ASV1376319	ASV1103317
ASV1376486	ASV3235950
ASV1377137	ASV1103459
ASV1377349	ASV3236195
ASV1382295	ASV1103638
ASV1382363	ASV3236623
ASV1382396	ASV2949801
ASV1382468	ASV3236598
ASV1382482	ASV3236598
ASV1382520	ASV3236633
ASV1382555	ASV3236660
ASV1382558	ASV3236660
ASV1382570	ASV3236662
ASV1382870	ASV3236743
ASV1382938	ASV3236743
ASV1382946	ASV3236771
ASV1383037	ASV1103711
ASV1383074	ASV41879
ASV1383162	ASV3236801
ASV1383247	ASV1103730
ASV1383590	ASV3236906
ASV1383722	ASV3236941
ASV1383758	ASV3236948
ASV1384625	ASV3237197
ASV1384796	ASV3236579
ASV1384821	ASV3236579
ASV1384826	ASV3236579
ASV1384831	ASV3236579
ASV1385911	ASV3237544
ASV1386532	ASV3237681
ASV1387045	ASV1104219
ASV1387378	ASV3237945
ASV1424072	ASV3238055
ASV1424076	ASV3238055
ASV14389	ASV3243910
ASV14405	ASV148911
ASV158603	ASV3238385
ASV18457	ASV3235950
ASV18463	ASV3236076
ASV18517	ASV3243910
ASV18554	ASV3238450
ASV18901	ASV3239800
ASV26667	ASV3236283
ASV26750	ASV3243910
ASV26768	ASV3237961
ASV3101106	ASV3240284
ASV39712	ASV69215
ASV39767	ASV1103638
ASV39774	ASV3236598
ASV39779	ASV3236662
ASV39785	ASV3236743
ASV39797	ASV3236801
ASV39824	ASV3236948
ASV39841	ASV3237197
ASV39922	ASV3237757
ASV39944	ASV3237945
ASV40266	ASV1104477
ASV40867	ASV142241
ASV541978	ASV3236406
ASV543604	ASV137421
ASV544870	ASV138601
ASV545426	ASV3236876
ASV546064	ASV123270
ASV546104	ASV3237011
ASV551729	ASV3237961
ASV62369	ASV3235950
ASV62370	ASV3236002
ASV62407	ASV1103399
ASV62410	ASV3236195
ASV62491	ASV3236598
ASV62515	ASV3236771
ASV62520	ASV41879
ASV62598	ASV3236579
ASV62600	ASV3236579
ASV62601	ASV3236579
ASV62711	ASV3237945
ASV62774	ASV3238450
ASV64951	ASV3239676
ASV71773	ASV3240284
ASV11970	ASV3236093
ASV11973	ASV1104262
ASV122906	ASV1103465
ASV122917	ASV1103486
ASV123022	ASV128159
ASV123193	ASV138601
ASV123286	ASV1103802
ASV123356	ASV3237326
ASV123417	ASV2552283
ASV123447	ASV42964
ASV123503	ASV43146
ASV123523	ASV3237372
ASV123551	ASV3237990
ASV126562	ASV132517
ASV1377160	ASV1103459
ASV1377186	ASV1103465
ASV1381299	ASV3236313
ASV1381602	ASV128159
ASV1382450	ASV3236630
ASV1382840	ASV3236736
ASV1382844	ASV3236736
ASV1382856	ASV3236736
ASV1382881	ASV3236736
ASV1382885	ASV3236736
ASV1382889	ASV3236736
ASV1382978	ASV1103707
ASV1383095	ASV1103668
ASV1383219	ASV3236810
ASV1383226	ASV3236810
ASV1383258	ASV3236821
ASV1383266	ASV3236810
ASV1383277	ASV3236817
ASV1383931	ASV3236997
ASV1383935	ASV3236997
ASV1384075	ASV3236589
ASV1384136	ASV3237040
ASV1384162	ASV1103802
ASV1384190	ASV3237044
ASV1384747	ASV876473
ASV1385599	ASV3237508
ASV1385709	ASV3243858
ASV1386305	ASV3243910
ASV1386322	ASV3243910
ASV1386551	ASV3243910
ASV1387564	ASV3237990
ASV1387614	ASV1104290
ASV1388267	ASV3238342
ASV1388438	ASV3237990
ASV1388501	ASV1104395
ASV1423266	ASV1103951
ASV14368	ASV3236019
ASV14372	ASV3236307
ASV14384	ASV3237405
ASV14385	ASV3237506
ASV14386	ASV3237614
ASV14387	ASV3237617
ASV14388	ASV42964
ASV14392	ASV1104119
ASV14393	ASV3237722
ASV14394	ASV3237741
ASV14397	ASV3237868
ASV14398	ASV3237372
ASV14406	ASV3243910
ASV14409	ASV3238462
ASV14410	ASV3244270
ASV14411	ASV3238460
ASV14412	ASV3238490
ASV173845	ASV3236736
ASV175911	ASV3237947
ASV18456	ASV3235908
ASV18462	ASV3236063
ASV18464	ASV3236181
ASV18500	ASV3237326
ASV18501	ASV3237326
ASV18502	ASV3237326
ASV18503	ASV3237326
ASV18504	ASV3237326
ASV18505	ASV3237484
ASV18508	ASV3237528
ASV18509	ASV3237559
ASV18510	ASV1104060
ASV18511	ASV1104058
ASV18512	ASV3237335
ASV18513	ASV3237335
ASV18514	ASV3237609
ASV18515	ASV3237609
ASV18516	ASV3237617
ASV18519	ASV3237661
ASV18520	ASV69481
ASV18521	ASV3243923
ASV18523	ASV1104147
ASV18524	ASV3237700
ASV18527	ASV43146
ASV18528	ASV43146
ASV18529	ASV3237747
ASV18530	ASV3237741
ASV18531	ASV3237757
ASV18532	ASV3237868
ASV18533	ASV3237372
ASV18534	ASV3237372
ASV18535	ASV3237923
ASV18536	ASV1104262
ASV18549	ASV3238285
ASV18550	ASV1104347
ASV18551	ASV3238339
ASV18552	ASV1104347
ASV18555	ASV3238464
ASV18556	ASV3238460
ASV18557	ASV3244270
ASV19697	ASV3240309
ASV26649	ASV3235910
ASV26651	ASV3236063
ASV26652	ASV1103315
ASV26653	ASV3236115
ASV26655	ASV3236134
ASV26659	ASV3236181
ASV26668	ASV3236307
ASV26684	ASV1103643
ASV26698	ASV3236797
ASV26699	ASV3236810
ASV26709	ASV3236854
ASV26710	ASV3236969
ASV26731	ASV142414
ASV26733	ASV3237335
ASV26734	ASV1103938
ASV26735	ASV3237326
ASV26736	ASV3237326
ASV26737	ASV3237488
ASV26738	ASV3237493
ASV26742	ASV3237541
ASV26744	ASV3237562
ASV26745	ASV3237559
ASV26746	ASV3237335
ASV26749	ASV3237335
ASV26751	ASV3237661
ASV26752	ASV3237661
ASV26754	ASV3237707
ASV26755	ASV3243944
ASV26756	ASV1104157
ASV26757	ASV3237741
ASV26759	ASV3237757
ASV26761	ASV3237372
ASV26763	ASV1104060
ASV26764	ASV3237916
ASV26786	ASV3238359
ASV26793	ASV3238438
ASV27014	ASV3238527
ASV27056	ASV2554807
ASV303044	ASV1104989
ASV3212239	ASV1104989
ASV39708	ASV3236063
ASV39735	ASV3236273
ASV39762	ASV3236589
ASV39784	ASV3236736
ASV39786	ASV3236736
ASV39787	ASV3236736
ASV39792	ASV1103707
ASV39800	ASV3236810
ASV39807	ASV3236821
ASV39810	ASV3236817
ASV39827	ASV3236972
ASV39829	ASV3236997
ASV39832	ASV3236589
ASV39833	ASV3237040
ASV39868	ASV3237493
ASV39878	ASV1104060
ASV39879	ASV3237541
ASV39891	ASV3237343
ASV39897	ASV3243910
ASV39898	ASV3243910
ASV39901	ASV1104124
ASV39913	ASV1104157
ASV39914	ASV3238490
ASV39916	ASV3237722
ASV39923	ASV3237722
ASV39924	ASV3237741
ASV39934	ASV1104239
ASV39980	ASV3237404
ASV536156	ASV3236019
ASV536157	ASV3236063
ASV537163	ASV3236198
ASV544572	ASV3236736
ASV545032	ASV3236797
ASV548542	ASV3237326
ASV548544	ASV3237326
ASV548545	ASV3237326
ASV550020	ASV69481
ASV550164	ASV42964
ASV551527	ASV3237372
ASV553544	ASV3243910
ASV553741	ASV3238359
ASV554549	ASV3238490
ASV62371	ASV1103371
ASV62378	ASV3236019
ASV62389	ASV1103433
ASV62397	ASV1103459
ASV62399	ASV1103459
ASV62521	ASV1103668
ASV62528	ASV3236817
ASV62583	ASV3237044
ASV62625	ASV1104021
ASV62626	ASV3237508
ASV62633	ASV3237562
ASV62642	ASV1104072
ASV62655	ASV42964
ASV62662	ASV1104072
ASV62671	ASV149542
ASV62678	ASV3237722
ASV62679	ASV3237741
ASV62682	ASV3237757
ASV62700	ASV1104239
ASV62702	ASV146864
ASV62769	ASV3238464
ASV62776	ASV1104441
ASV63640	ASV2554097
ASV1065914	ASV1065898
ASV11975	ASV3238385
ASV11976	ASV3236164
ASV122848	ASV3235976
ASV122973	ASV3243300
ASV122981	ASV3236313
ASV122982	ASV3243300
ASV122988	ASV111395
ASV131263	ASV3239689
ASV131267	ASV3239689
ASV131275	ASV142241
ASV131282	ASV142360
ASV131375	ASV1104988
ASV1376428	ASV3235950
ASV1376441	ASV3235950
ASV1376776	ASV69215
ASV1377296	ASV1103399
ASV1378600	ASV3235950
ASV1379918	ASV1103459
ASV1384765	ASV3237240
ASV1384806	ASV3237240
ASV1384839	ASV3236579
ASV1385274	ASV1103970
ASV1386087	ASV2552519
ASV1386252	ASV3243910
ASV1386256	ASV3243910
ASV1386266	ASV3243910
ASV1386550	ASV3243910
ASV1386906	ASV3237757
ASV1387433	ASV3237961
ASV1387438	ASV3237961
ASV1387998	ASV148911
ASV1388596	ASV3238450
ASV1412924	ASV1103638
ASV1412990	ASV3236623
ASV1413018	ASV2949801
ASV1413106	ASV3236598
ASV1413126	ASV3236598
ASV1413245	ASV3236662
ASV1413461	ASV3240284
ASV1413809	ASV3236743
ASV1413816	ASV3236771
ASV1413976	ASV1103711
ASV1414034	ASV41879
ASV1414146	ASV138601
ASV1414161	ASV3236801
ASV1414802	ASV3236940
ASV1414887	ASV3236948
ASV1415021	ASV3236980
ASV1415134	ASV2551461
ASV1417383	ASV3236579
ASV1417411	ASV3236579
ASV1417431	ASV3236579
ASV1423134	ASV3237945
ASV1423315	ASV1104275
ASV14407	ASV3238385
ASV1542529	ASV3238055
ASV173688	ASV3235950
ASV173768	ASV3236406
ASV175684	ASV3236633
ASV175749	ASV3237197
ASV175754	ASV3236579
ASV175833	ASV3237681
ASV175992	ASV1104385
ASV1910023	ASV1104477
ASV2391466	ASV3239689
ASV2391507	ASV3239689
ASV2391567	ASV142241
ASV26657	ASV25051
ASV26670	ASV344906
ASV26671	ASV3236350
ASV26672	ASV3236363
ASV26766	ASV3237951
ASV26767	ASV3237951
ASV26773	ASV3237951
ASV26788	ASV3238411
ASV26791	ASV3238420
ASV39702	ASV3235950
ASV39711	ASV3236076
ASV39741	ASV3243300
ASV39742	ASV3236406
ASV39895	ASV3243910
ASV39896	ASV3243910
ASV39945	ASV3237951
ASV39946	ASV3237961
ASV39947	ASV3237961
ASV40870	ASV3239800
ASV44060	ASV111465
ASV535726	ASV3235976
ASV536237	ASV3236076
ASV541648	ASV3243300
ASV547808	ASV3243910
ASV556066	ASV3236589
ASV62364	ASV3235950
ASV62365	ASV3235950
ASV62375	ASV3236034
ASV62408	ASV1103399
ASV62597	ASV3237240
ASV62658	ASV3243910
ASV62714	ASV3237961
ASV62773	ASV3238450
ASV63643	ASV1104477
ASV63645	ASV1104477
ASV64953	ASV142109
ASV64958	ASV142241
ASV64964	ASV3239800
ASV719586	ASV3239689
ASV719727	ASV3239767
ASV77477	ASV3236743
ASV122855	ASV1103371
ASV122876	ASV1103315
ASV122884	ASV3236115
ASV123327	ASV3235922
ASV123403	ASV3237488
ASV123472	ASV3237661
ASV123495	ASV1104157
ASV123496	ASV3237716
ASV123514	ASV3243910
ASV123645	ASV3243910
ASV123676	ASV3238438
ASV123678	ASV3238442
ASV126561	ASV132517
ASV1376341	ASV3235908
ASV1376352	ASV3235910
ASV1376540	ASV1103371
ASV1376673	ASV3236019
ASV1376682	ASV3236063
ASV1376862	ASV1103315
ASV1376878	ASV3236093
ASV1376941	ASV3236115
ASV1377259	ASV3236181
ASV1377271	ASV3236181
ASV1381236	ASV3236273
ASV1381289	ASV3236307
ASV1381348	ASV3236307
ASV1382422	ASV1103643
ASV1383137	ASV3236797
ASV1383213	ASV3236797
ASV1383793	ASV3236854
ASV1383824	ASV3236972
ASV1385001	ASV142414
ASV1385047	ASV3237335
ASV1385049	ASV3237335
ASV1385059	ASV1103938
ASV1385347	ASV3237326
ASV1385435	ASV3237326
ASV1385438	ASV3237326
ASV1385450	ASV3237326
ASV1385456	ASV3237326
ASV1385461	ASV3237326
ASV1385473	ASV3237326
ASV1385523	ASV3237484
ASV1385531	ASV3237326
ASV1385533	ASV3237326
ASV1385547	ASV3237488
ASV1385555	ASV3237493
ASV1385561	ASV3237493
ASV1385579	ASV1104021
ASV1385591	ASV3237506
ASV1385620	ASV3237520
ASV1385642	ASV3237528
ASV1385650	ASV3237528
ASV1385736	ASV3237541
ASV1385740	ASV3237541
ASV1385782	ASV144274
ASV1385804	ASV3237559
ASV1385808	ASV3237559
ASV1385821	ASV1104060
ASV1385830	ASV3237562
ASV1385833	ASV3237562
ASV1385839	ASV3237559
ASV1385890	ASV3237335
ASV1385960	ASV3237335
ASV1385966	ASV3237335
ASV1385989	ASV1104072
ASV1386073	ASV3237609
ASV1386079	ASV3237609
ASV1386120	ASV3237614
ASV1386139	ASV3237617
ASV1386145	ASV3237617
ASV1386212	ASV42964
ASV1386216	ASV42964
ASV1386399	ASV3237661
ASV1386412	ASV3237661
ASV1386426	ASV1104072
ASV1386437	ASV3237661
ASV1386448	ASV69481
ASV1386452	ASV69481
ASV1386478	ASV3243923
ASV1386487	ASV1104119
ASV1386549	ASV42964
ASV1386628	ASV3237700
ASV1386647	ASV3238490
ASV1386688	ASV2552805
ASV1386692	ASV3237722
ASV1386733	ASV3243944
ASV1386764	ASV3237741
ASV1386803	ASV3237722
ASV1386822	ASV43146
ASV1386828	ASV43146
ASV1386846	ASV3237741
ASV1386856	ASV3237747
ASV1386878	ASV3237741
ASV1386891	ASV3237757
ASV1386913	ASV3237722
ASV1386937	ASV3237741
ASV1386945	ASV3237757
ASV1386949	ASV3237757
ASV1386954	ASV3237741
ASV1386968	ASV3237757
ASV1387073	ASV3237784
ASV1387141	ASV3237372
ASV1387148	ASV3237372
ASV1387151	ASV3237372
ASV1387154	ASV3237372
ASV1387179	ASV1104239
ASV1387183	ASV1104239
ASV1387190	ASV146864
ASV1387209	ASV1104060
ASV1387214	ASV1104060
ASV1387219	ASV3237916
ASV1387238	ASV3237923
ASV1387268	ASV3237923
ASV1387303	ASV1104262
ASV1387308	ASV1104262
ASV1387326	ASV3237372
ASV1388066	ASV3238285
ASV1388089	ASV1104347
ASV1388190	ASV3243910
ASV1388234	ASV3243910
ASV1388248	ASV3238339
ASV1388311	ASV1104347
ASV1388523	ASV3237404
ASV1388535	ASV3238464
ASV1388627	ASV3238462
ASV1388647	ASV3238464
ASV1388667	ASV3244270
ASV1388681	ASV3238460
ASV1388686	ASV3238460
ASV1388690	ASV3238460
ASV1388698	ASV3244270
ASV1388766	ASV3238490
ASV1388774	ASV3238490
ASV1409027	ASV128159
ASV1412920	ASV3236589
ASV1413655	ASV3236736
ASV1413730	ASV3236736
ASV1413735	ASV3236736
ASV1413743	ASV3236736
ASV1413759	ASV3236736
ASV1413888	ASV1103707
ASV1414064	ASV1103668
ASV1414133	ASV138601
ASV1414252	ASV3236810
ASV1414312	ASV3236810
ASV1415096	ASV3236997
ASV1415109	ASV3236997
ASV1415114	ASV3236997
ASV1415334	ASV3236589
ASV1415419	ASV1103802
ASV1419692	ASV3243858
ASV1420746	ASV3237645
ASV1423424	ASV3237990
ASV151807	ASV3240309
ASV1529499	ASV3236700
ASV1541356	ASV1103951
ASV173570	ASV3236063
ASV173711	ASV1103465
ASV173979	ASV3237405
ASV174086	ASV3237868
ASV175698	ASV3236810
ASV175700	ASV3236821
ASV175703	ASV3236817
ASV175709	ASV3237040
ASV175710	ASV3237044
ASV175790	ASV3237508
ASV175819	ASV3243910
ASV175821	ASV3243910
ASV181380	ASV3237947
ASV1910002	ASV2554097
ASV1910035	ASV3238527
ASV1915339	ASV2554807
ASV26758	ASV3237741
ASV26784	ASV3238285
ASV26795	ASV3238464
ASV26796	ASV3244270
ASV28459	ASV3238053
ASV3101190	ASV3240309
ASV3101208	ASV3240309
ASV3720	ASV3238053
ASV39700	ASV3235908
ASV39701	ASV3235910
ASV39705	ASV3236019
ASV39707	ASV3236063
ASV39721	ASV3236181
ASV39837	ASV3237115
ASV39838	ASV3237115
ASV39854	ASV3237405
ASV39860	ASV3237326
ASV39861	ASV3237326
ASV39862	ASV3237326
ASV39863	ASV3237326
ASV39864	ASV3237326
ASV39865	ASV3237484
ASV39867	ASV3237493
ASV39869	ASV3237493
ASV39871	ASV3237506
ASV39873	ASV3237520
ASV39874	ASV3237528
ASV39876	ASV3237528
ASV39880	ASV3237541
ASV39881	ASV3237559
ASV39882	ASV1104060
ASV39885	ASV3237335
ASV39888	ASV3237617
ASV39890	ASV2552519
ASV39894	ASV42964
ASV39902	ASV3237661
ASV39904	ASV3237661
ASV39908	ASV3243923
ASV39909	ASV1104119
ASV39919	ASV3237722
ASV39920	ASV3237741
ASV39921	ASV3237747
ASV39925	ASV3237757
ASV39931	ASV3237372
ASV39932	ASV3237372
ASV39936	ASV1104060
ASV39941	ASV1104262
ASV39942	ASV1104262
ASV39955	ASV1104295
ASV39965	ASV3238285
ASV39967	ASV1104325
ASV39969	ASV3243910
ASV39970	ASV3243910
ASV39972	ASV3238087
ASV39973	ASV3238339
ASV39976	ASV1104347
ASV39985	ASV3238462
ASV39986	ASV3244270
ASV39989	ASV3238460
ASV39990	ASV3238460
ASV39992	ASV3238490
ASV40267	ASV3238527
ASV40336	ASV2554807
ASV40338	ASV139752
ASV40864	ASV886638
ASV44088	ASV3240309
ASV541653	ASV3236353
ASV546636	ASV3237117
ASV547179	ASV141500
ASV547689	ASV3237326
ASV548178	ASV3237326
ASV549680	ASV3243910
ASV550458	ASV3243944
ASV550636	ASV43146
ASV551399	ASV3237923
ASV551430	ASV3237923
ASV553607	ASV149542
ASV554341	ASV3238460
ASV62387	ASV3236093
ASV62404	ASV3236181
ASV62611	ASV3237335
ASV62623	ASV3237326
ASV62624	ASV3237326
ASV62629	ASV3237541
ASV62632	ASV3237562
ASV62634	ASV3237559
ASV62635	ASV1104058
ASV62641	ASV3237335
ASV62646	ASV1104078
ASV62648	ASV3237609
ASV62652	ASV3237614
ASV62668	ASV3237700
ASV62673	ASV2552805
ASV62676	ASV43146
ASV62677	ASV43146
ASV62684	ASV3237741
ASV62698	ASV3237372
ASV62707	ASV3237916
ASV62708	ASV3237923
ASV62721	ASV1104277
ASV62749	ASV1104347
ASV9202	ASV3238053
ASV1263	ASV3238030
ASV1379228	ASV1103399
ASV1380169	ASV1103399
ASV1381247	ASV3243300
ASV1381336	ASV3236339
ASV1381343	ASV344906
ASV1381369	ASV3243300
ASV1381377	ASV3243300
ASV1381402	ASV3236363
ASV1387400	ASV3237951
ASV1387413	ASV3237951
ASV1387586	ASV3237951
ASV1388297	ASV3236164
ASV1388369	ASV3238385
ASV1388379	ASV3238385
ASV1388394	ASV3236164
ASV1388462	ASV3238411
ASV1398438	ASV1103315
ASV1399092	ASV3235950
ASV1399150	ASV3236002
ASV1400650	ASV3236195
ASV1406685	ASV111465
ASV1415886	ASV2555878
ASV1417456	ASV3236579
ASV1417923	ASV3239689
ASV1418081	ASV142241
ASV1420059	ASV3237579
ASV1420312	ASV2552519
ASV1420702	ASV3243910
ASV1420720	ASV3243910
ASV1422131	ASV3237757
ASV1423223	ASV3237961
ASV1423229	ASV3237961
ASV1425144	ASV148911
ASV147916	ASV3238030
ASV1528912	ASV3236598
ASV1528979	ASV1103638
ASV1529045	ASV137559
ASV1529067	ASV3236623
ASV1529074	ASV3236623
ASV1529098	ASV2949801
ASV1529199	ASV3236598
ASV1529216	ASV3236598
ASV1529283	ASV3236633
ASV1529332	ASV3236660
ASV1529352	ASV3236662
ASV1529549	ASV3240284
ASV1529788	ASV3236743
ASV1530019	ASV3236743
ASV1530058	ASV3236778
ASV1530166	ASV1103711
ASV1530231	ASV41879
ASV1530334	ASV3236801
ASV1530495	ASV1103730
ASV1531031	ASV3236920
ASV1531046	ASV3236920
ASV1531066	ASV139167
ASV1531132	ASV3236940
ASV1531150	ASV3236941
ASV1531163	ASV139244
ASV1531220	ASV3236948
ASV1531234	ASV3236948
ASV1531358	ASV3236980
ASV1531391	ASV139469
ASV1533473	ASV3236579
ASV1533483	ASV3236579
ASV1536703	ASV3237544
ASV1538547	ASV3237681
ASV1540069	ASV1104219
ASV1541446	ASV1104275
ASV173683	ASV3235950
ASV173705	ASV69215
ASV175571	ASV3236406
ASV175816	ASV3243910
ASV176002	ASV3238450
ASV180327	ASV3236885
ASV180477	ASV3237197
ASV180510	ASV3236579
ASV19560	ASV3238030
ASV2938	ASV3238030
ASV3155	ASV3238053
ASV3719	ASV3238030
ASV39978	ASV3236164
ASV43497	ASV147975
ASV553975	ASV3238411
ASV554456	ASV3236166
ASV556062	ASV1103643
ASV62424	ASV3243300
ASV62435	ASV3236336
ASV62441	ASV3236363
ASV63757	ASV1104965
ASV6549	ASV3238030
