sample_id	h0	h1	h2
SRS8574049	207.0	74.30446840848363	44.88544070787646
SRS8574050	270.0	86.22242453500694	42.55179286206451
SRS8574051	223.0	69.33287136424207	24.13003173328905
SRS8574052	302.0	80.98325966285019	38.489075696710124
SRS8574053	182.0	39.68891946633367	14.369126249755674
SRS8574054	245.0	46.79673965013462	17.357923783817174
SRS8574055	147.0	31.496158101473124	12.455625125498138
SRS8574056	292.0	98.25049911328044	51.73393357706274
SRS8574057	251.0	72.02597429446467	43.07734630861677
SRS8574058	257.0	72.45155960134251	30.590207300894367
SRS8574059	341.0	100.9712880325086	39.366866251584376
SRS8574060	206.0	63.87292383836008	33.62588820573988
SRS8574061	248.0	74.39196697335537	41.49542886161052
SRS8574062	246.0	83.22738512504684	43.423249532562515
SRS8574063	203.0	57.51425660912702	28.84751393907801
SRS8574064	195.0	75.74388224514972	47.56149829185062
SRS8574065	230.0	74.53149746540052	43.84305868046522
SRS8574066	283.0	68.52096625961993	27.858861457482597
SRS8574067	211.0	35.70219624321704	10.600857913020867
SRS8574068	295.0	88.7504075619669	40.96153692262731
SRS8574069	187.0	48.90305913721768	18.71295777390747
SRS8574070	153.0	48.79052931556442	25.391317842032194
SRS8574071	229.0	74.7003202987708	42.2390181803112
SRS8574072	302.0	89.0090486917334	44.870842853382456
SRS8574073	199.0	61.18367637266938	37.04376004283896
SRS8574074	265.0	78.72315118145275	39.16148090963142
SRS8574075	263.0	83.09311224542559	43.568846853014364
SRS8574076	192.0	63.488962264592516	32.817274154888835
SRS8574077	239.0	59.551989770215435	26.485496090648773
SRS8574078	287.0	90.23151245705846	51.31177705307486
SRS8574079	188.0	49.7021811886288	25.577918339711907
SRS8574080	231.0	49.57622064365461	20.303370736866565
SRS8574081	151.0	33.340281836335286	12.506971310264214
SRS8574082	286.0	103.95991694856988	57.59843214254282
SRS8574083	213.0	73.78010219862271	34.19853572271736
SRS8574084	307.0	66.25911435901806	19.170399916842413
SRS8574085	299.0	116.98363485070509	67.88406278313482
SRS8574086	182.0	51.55867796322794	23.363102031510653
SRS8574087	263.0	66.96351760600167	30.290906214782392
SRS8574088	211.0	53.87590506816346	25.799030062415376
SRS8574089	197.0	63.800784066095865	33.01617965056196
SRS8574090	212.0	69.48176029332286	36.53724478644448
SRS8574091	350.0	38.898084359384306	8.467656951606685
SRS8574092	242.0	50.27255963456342	15.216069502739005
SRS8574093	131.0	32.626202318296095	17.22939815184791
SRS8574094	319.0	105.97322231475769	52.11560049981333
SRS8574095	224.0	79.07628264551498	48.145917441297506
SRS8574096	270.0	104.4446535118145	54.67887888605347
SRS8574097	255.0	85.47593978242564	40.65507774924796
SRS8574098	182.0	47.25680468537691	22.97776121700108
SRS8574099	217.0	69.05580908261697	38.46549186731325
SRS8574100	207.0	42.74744148468573	15.04206171782015
SRS8574101	233.0	64.87533202947114	29.948216369539388
SRS8574102	235.0	68.04562015806202	33.05503617185055
SRS8574103	218.0	83.6591170995033	40.37918611886921
SRS8574104	220.0	59.41677072418539	27.17654462620666
SRS8574105	300.0	78.11956140295453	34.04989517039322
SRS8574106	332.0	93.0380317430284	40.462077810235925
SRS8574107	227.0	69.65145389377318	41.866994336818884
SRS8574108	202.0	64.4844132924367	36.947588843424974
SRS8574109	199.0	49.65769766030423	23.53675635960476
SRS8574110	287.0	96.12798794984377	47.17160113587807
SRS8574111	165.0	56.108316291724805	29.80612804732635
SRS8574112	260.0	73.08926042158818	35.55148508155973
SRS8574113	305.0	87.91894026642211	41.33890055172848
SRS8574114	282.0	95.82795187767874	54.4593530675917
SRS8574115	275.0	77.716880205844	31.729506070368345
SRS8574116	231.0	68.0920716054896	42.61969124606993
SRS8574117	218.0	45.650796844924194	19.93814479867701
SRS8574118	267.0	88.31987721079386	46.737469137409505
SRS8574119	176.0	40.20513115505827	12.576971118581293
SRS8574120	157.0	30.7166012686072	12.812608886340685
SRS8574121	297.0	91.75113928128937	46.48103645668048
SRS8574122	282.0	84.30219889767423	40.17871392556936
SRS8574123	186.0	45.82102614682598	22.89956563044668
SRS8574124	263.0	89.17372703226208	45.06381782214697
SRS8574125	292.0	113.86982002123699	65.3859921296889
SRS8574126	191.0	50.566758574821954	23.788237516225376
SRS8574127	247.0	79.92085740284995	46.644800632687016
SRS8574128	262.0	63.11299465109086	29.61892636834934
DRS178991	66.0	24.208804523813555	10.16226517198417
DRS178992	41.0	8.852957366282052	3.974664340221495
DRS178993	89.0	38.01314747890317	23.083897321197764
DRS178994	66.0	27.501047531789744	16.050206787067474
DRS178995	40.0	12.186235116822033	6.3404592697041355
DRS178996	50.0	7.238900616665924	3.047670443312317
DRS178997	53.0	17.33497405246725	8.114469180689447
DRS178998	71.0	32.937008183695255	20.29573626306392
DRS178999	60.0	24.60957888998047	13.643924669233023
DRS179000	65.0	30.431381862995458	18.914048650606176
DRS179001	72.0	38.725003627529006	26.465490906269984
DRS179002	45.0	15.244821387639721	7.6398584993541645
DRS179003	58.0	22.03909365221232	14.219189699238521
DRS179004	57.0	29.286538168079538	20.07637169844984
DRS179005	70.0	23.61567708166087	12.372508379006536
DRS179006	68.0	16.330462853255394	9.037406146906699
DRS179007	62.0	31.155716442317818	22.169767365833234
DRS179008	46.0	16.500266834810166	10.01642568622865
DRS179009	36.0	16.52949439847497	10.895844428736998
DRS179010	40.0	7.584597548145463	4.357627024475141
DRS179011	56.0	22.206231507682986	10.151228951676238
DRS179012	77.0	32.68528254103489	17.140288440221546
DRS179013	70.0	26.464831180437116	10.828265552226966
DRS179014	73.0	47.14986639102597	36.133951646901394
DRS179015	68.0	35.91991472803032	24.518049286640725
DRS179016	54.0	23.24176511703053	13.814162971214797
DRS179017	66.0	32.059275352683464	19.12872244222968
DRS179018	79.0	39.24638727795027	23.53407115251246
DRS179019	55.0	22.831008332301614	14.694583514836532
DRS179020	52.0	20.84522546994259	14.267193399242611
DRS179021	55.0	28.68885404174131	17.01037622015213
DRS179022	39.0	16.01238584160943	11.409700838080898
DRS179023	45.0	15.4682658699992	7.706127457981214
DRS179024	54.0	14.96947616618164	9.433347555788929
DRS179025	43.0	20.119407627393073	14.08118095306453
DRS179026	46.0	8.289560959743051	4.532265594755236
DRS179027	43.0	5.59330507035344	2.523079688950891
DRS179028	59.0	16.73483631175694	7.066802662295725
DRS179029	41.0	6.462318435958511	2.643987224094265
DRS179030	33.0	7.1010809863901825	5.058640278490845
DRS179031	39.0	5.730608335687404	2.8396679984831503
DRS179032	37.0	10.880865824702513	7.653318594238003
DRS179033	33.0	11.490692157920458	6.533534248041625
DRS179034	56.0	20.591545013229133	13.506053928758737
DRS179035	59.0	23.02957797800426	10.614664164139729
DRS179036	36.0	14.91299755261245	10.070118120506942
DRS179037	42.0	15.305168629380036	8.872073791956392
DRS179038	40.0	15.16919415926878	10.338913282867587
DRS179039	50.0	24.327672225683237	16.782146318463997
DRS179040	68.0	24.30130356632829	13.468727146856882
DRS179041	50.0	6.76211040627047	3.084246206276188
DRS179042	53.0	16.691364398845728	8.031287880489874
DRS179043	51.0	16.666817014030848	8.122465596625682
DRS179044	32.0	6.833329911567032	3.679697492080059
DRS179045	49.0	5.8449185447028125	2.539459149564193
DRS179046	43.0	7.621470266151113	3.3801318293533806
DRS179047	72.0	39.4023996963799	28.14976390668945
DRS179048	55.0	17.16989140709005	7.584484250231509
DRS179049	66.0	36.920158185209296	24.893004014094075
DRS179050	55.0	29.829164122602425	22.48373476967182
DRS179051	42.0	8.352912360708418	3.2805071082543025
DRS179052	51.0	19.580131196103526	10.767159548069547
DRS179053	63.0	33.601132394720935	25.585395054805772
DRS179054	52.0	18.990260717730763	11.894499851959594
DRS179055	57.0	19.047954052247256	10.52692998910104
DRS179056	68.0	27.730939213324984	17.384085767086063
DRS179057	44.0	11.219894677642564	5.344806477193807
DRS179058	22.0	3.9878072451994218	2.760594691657164
DRS179059	55.0	17.147974852788526	10.312948386169221
DRS179060	49.0	17.111542334525154	9.895735949858773
DRS179061	60.0	15.24483588132989	7.7902142847621
DRS179062	49.0	13.132913941565606	7.475111652813444
DRS179063	59.0	19.579183261256475	8.238817958400768
DRS179064	47.0	18.64467305542999	10.904883398647225
DRS179065	45.0	13.806565906574596	7.971982648338176
DRS179066	43.0	6.65448303118892	3.6021613984036205
DRS179067	56.0	19.014440996375072	9.427688290578335
DRS179068	68.0	24.421188965700644	13.078131036704034
DRS179069	59.0	20.717321778101677	12.729758550365295
DRS179070	54.0	30.156096519679693	23.329814642129204
DRS179071	47.0	25.94634023631147	19.20526394656004
DRS179072	61.0	26.084153536969758	16.76997753907804
DRS179073	53.0	19.51030532361758	11.190090411628058
DRS179074	54.0	19.93782596974693	11.635495625580292
DRS179075	50.0	20.657485314739567	12.098425700061691
DRS179076	54.0	31.980983465455385	24.010175152191113
DRS179077	56.0	22.564353298185402	12.631114322357298
DRS179078	68.0	8.480734666440599	2.8616907750669673
DRS179079	32.0	2.9758402274727875	1.8022148308910266
DRS179080	35.0	4.430341571759337	2.0932477740485873
DRS179081	55.0	14.22987798374481	5.756041366875743
DRS179082	54.0	17.46069814618404	9.302831332635058
DRS179083	48.0	11.29142892031995	6.554130642177111
DRS179084	51.0	10.399070737938494	5.69444930209193
DRS179085	51.0	10.513956059420579	5.533493548534541
DRS179086	42.0	11.617288417264168	6.420082228028172
DRS179087	61.0	12.324274203088875	6.030964655954154
DRS179088	68.0	16.126316279546714	5.550259348909187
DRS179089	53.0	19.944510705673885	11.739406354149077
DRS179090	59.0	23.327549489292924	11.911440560572874
DRS179091	56.0	30.31310887158551	19.057656471975044
DRS179092	67.0	39.58156240043009	28.44370467545397
DRS179093	56.0	29.391004944509177	19.696591427892223
DRS179094	64.0	26.65962531124713	16.298834761308907
DRS179095	60.0	23.476103703628524	14.282647174838335
DRS179096	57.0	24.357807322181223	15.69245758161166
DRS179097	57.0	23.182886285828413	14.420351316525764
DRS179098	56.0	23.43452995978455	13.497990012204585
DRS179099	53.0	15.59099323021076	7.993841857981087
DRS179100	48.0	17.00190938969476	12.055230634956624
DRS179101	55.0	26.613932733725957	18.35566778225698
DRS179102	46.0	19.28213862126856	11.550521859959371
DRS179103	42.0	13.686098536027693	9.038763033674162
DRS179104	39.0	15.611381717981825	10.48131994396437
DRS179105	42.0	15.732310043790934	9.933411492187735
DRS179106	49.0	17.445736542550602	11.051617795394778
DRS179107	51.0	15.26228525743384	8.963192436059865
SRS6430533	46.0	29.446473013942605	20.19261500289047
SRS6430534	42.0	25.18158012271053	17.013729303628924
SRS6430535	62.0	35.95284949577346	24.68994416441773
SRS6430536	33.0	13.09284013497883	7.175838545142677
SRS6430537	34.0	20.821802248661175	14.538756751784879
SRS6430538	42.0	17.55855282997187	9.015537911351316
SRS6430539	31.0	18.775946868472385	13.974240981228142
SRS6430540	35.0	13.518736198748385	8.989689361250072
SRS6430541	27.0	10.216174188252712	6.924713949203839
SRS6430542	28.0	12.607232304876412	8.099216606962035
SRS6430543	27.0	11.697372034982104	7.31963426210597
SRS6430544	24.0	10.03713521763877	6.854988737521641
SRS6430545	50.0	23.313451320657872	12.236690123006078
SRS6430546	77.0	47.3898362927904	34.894959775302816
SRS6430547	66.0	41.23266269348795	30.749460805693825
SRS6430548	46.0	27.128442047946645	20.023416150275125
SRS6430549	57.0	36.64503810723259	27.592091840582025
SRS6430550	48.0	30.02387169034622	23.195317516667
SRS6430551	39.0	14.760590170308774	8.370411446779682
SRS6430552	63.0	40.393413249615904	28.64439139157521
SRS6430553	84.0	48.02449408419587	29.816782460241523
SRS6430554	71.0	39.31471895810705	25.23881992640598
SRS6430555	55.0	30.64665396179875	20.13397109091229
SRS6430556	44.0	23.15667801131728	15.685868170119955
SRS6430557	50.0	31.661762829381978	22.118388629043086
SRS6430558	26.0	14.300989178675291	10.306165642164846
SRS6430559	31.0	12.695570120394526	7.581296818416657
SRS6430560	35.0	16.002268684786507	10.379579055690451
SRS6430561	30.0	9.178511981110113	4.660956265993371
SRS6430562	35.0	16.148549561348894	9.869098829272895
SRS6430563	42.0	18.74991208069301	12.493336138874277
SRS6430564	38.0	14.190889766000325	9.294592015978951
SRS6430565	33.0	14.811950464998285	8.829395192057754
SRS6430566	26.0	8.744240788437832	5.6768686915670505
SRS6430567	27.0	8.869716136279703	4.729749774309049
SRS6430568	63.0	39.40276342974439	28.98989759266335
SRS6430569	47.0	16.684330743328534	8.70125008828307
SRS6430570	67.0	43.83917313922576	32.844059398547
SRS6430571	37.0	19.790170592552123	12.80748626883428
SRS6430572	34.0	22.62298410972889	14.946206027366717
SRS6430573	21.0	7.177009500216893	4.61577436893633
SRS6430574	16.0	4.579152774065625	3.1496845538703395
SRS6430575	38.0	14.882009215150115	9.432578955056206
SRS6430576	47.0	20.654789683413238	11.586985716324229
SRS6430577	33.0	10.923143090532804	6.454461573717989
SRS6430578	35.0	11.595456522922609	5.908588606888534
SRS6430579	55.0	36.668695003526935	28.405453151669313
SRS6430580	37.0	20.55860019627073	14.497423052746674
SRS6430581	42.0	24.79512028460309	18.02927211071362
SRS6430582	23.0	13.742393192268809	9.329869322212222
SRS6430583	57.0	35.58300466051983	25.913970708083944
SRS6430584	43.0	27.125303941582562	20.92498002934343
SRS6430585	43.0	26.413684216109903	20.739982959244777
SRS6430586	46.0	23.800452523026557	16.11092767915665
SRS6430587	47.0	27.18210976119348	21.327681479157068
SRS6430588	41.0	23.837842867559523	14.57941025702334
SRS6430589	89.0	40.93254475398372	22.441672478279713
SRS6430590	62.0	29.305473155459858	16.843815350981114
SRS6430592	54.0	27.488847323620007	16.661519021413593
SRS6430593	26.0	10.943753925100928	7.402758787772843
SRS6430594	52.0	28.298143662209576	20.622378808611515
SRS6430595	42.0	26.540055385198237	19.570370667540345
SRS6430596	47.0	26.283066548279248	19.55608180642817
SRS6430597	48.0	22.607205035336353	14.945708264738327
SRS6430598	40.0	24.51390469204365	19.332508501363417
SRS6430599	48.0	25.798446106632685	17.041791989868607
SRS6430600	51.0	21.869937523980585	12.4447048645075
SRS6430601	40.0	13.266156414785723	7.88736517690995
SRS6430602	37.0	15.826061358698388	9.925785812273432
SRS6430603	35.0	14.51534516664	9.431762696922084
SRS6430604	30.0	11.790554175193094	8.139508797285892
SRS6430605	28.0	8.336885038416906	4.621065237262315
SRS6430606	30.0	10.41316768724314	6.020673633278976
SRS6430607	42.0	21.713069598323244	13.559466089171071
SRS6430608	35.0	13.910715616063284	7.65741485153259
SRS6430609	54.0	27.973121508096938	17.470201658582166
SRS6430610	45.0	24.488619293489958	16.325844314921962
SRS6430611	68.0	38.69487291205076	25.64110688997693
SRS4716456	108.0	32.934104114625164	14.13506169641137
SRS4716457	86.0	29.960711622608542	12.82474449640457
SRS4716458	50.0	8.332623166785819	3.8580977296375445
SRS4716459	50.0	10.529506977939135	6.014911319199579
SRS4716460	59.0	32.48902671568463	20.548299794272356
SRS4716461	97.0	44.5040884517675	24.48424143289283
SRS4716462	82.0	36.15180910209726	20.395243241162085
SRS4716463	42.0	26.124582294956564	18.37209452122862
SRS4716464	102.0	37.65377028892317	16.487323523852915
SRS4716465	132.0	48.33259672209967	21.568911833191898
SRS4716466	80.0	16.393998259514593	5.7273152998203285
SRS4716467	72.0	19.40261965415576	8.729637663331607
SRS4716468	63.0	25.91559346865149	13.516627177082336
SRS4716469	96.0	39.039593182719614	16.653078819265453
SRS4716470	69.0	26.595439375798346	15.694391236468839
SRS4716471	50.0	20.20881805122191	12.4124399523247
SRS4716472	54.0	21.585741405539938	11.685863927206709
SRS4716473	33.0	17.953587128609097	12.820823892981485
SRS4716474	62.0	22.7022753805881	12.178041296881114
SRS4716475	43.0	22.11997465345612	13.386534569907202
SRS4716476	104.0	36.08362503434374	20.22511148329886
SRS4716477	99.0	37.111391085103826	20.110548498984265
SRS4716478	74.0	22.730242238945635	10.752997338196838
SRS4716479	79.0	21.195411312875304	9.92724526243784
SRS4716480	93.0	27.089308726753515	13.874029633328387
SRS4716481	63.0	25.23250540350359	14.85602575936089
SRS4716482	96.0	27.480829499016114	12.302155700599767
SRS4716483	80.0	29.66033211028979	16.56835632071998
SRS4716484	47.0	23.528485321654717	14.975622868705267
SRS4716485	50.0	21.94052469101229	13.396639055404613
SRS4716486	39.0	7.495568054649589	3.9639372713349967
SRS4716487	60.0	9.123307878957199	4.526801790945216
SRS4716488	75.0	24.779120734309295	14.26533504393267
SRS4716489	72.0	24.156524031393936	13.933241662900452
SRS4716490	86.0	36.67099266398556	21.85244902108921
SRS4716491	70.0	24.54971014568149	13.516401348741454
SRS4716492	80.0	36.51080896112368	21.14486432571473
SRS4716493	76.0	37.91521073790474	21.992565433578164
SRS4716494	75.0	35.39226948078997	21.79315294703775
SRS4716495	128.0	31.969233195308696	11.887150582257464
SRS4716496	105.0	34.102046262631205	17.425933409065
SRS4716497	94.0	35.78273587488037	16.976150703093964
SRS4716498	61.0	14.462314723621976	6.492692029032345
SRS4716499	37.0	9.103462074507005	4.978537882955939
SRS4716500	56.0	28.845435391879253	19.300953396116338
SRS4716501	108.0	39.50573371643562	24.65228170907581
SRS4716502	84.0	35.666352458024456	21.309053682858888
SRS4716503	92.0	32.8226854122949	17.75927918008636
SRS4716504	64.0	31.8926697648122	18.237524431624596
SRS4716505	113.0	42.20915565059036	19.071493632522373
SRS4716506	110.0	41.44746496284346	21.837031422179173
SRS4716507	106.0	36.17734642419878	13.75993125620284
SRS4716508	53.0	21.705565427824652	13.577820033607141
SRS4716509	60.0	12.941244009250815	5.705953023619341
SRS4716510	81.0	30.306067358848512	15.254140544111335
SRS4716511	86.0	34.167991345566065	18.859973974213986
SRS5968171	60.0	13.54395474647324	6.891888051522324
SRS5968172	59.0	21.059884761800767	13.442306001048914
SRS5968173	56.0	13.523412116600307	5.831132499334855
SRS5968174	123.0	47.72048854155495	30.753126794292413
SRS5968175	46.0	8.449867339240745	4.708188212343827
SRS5968176	42.0	3.3766626443822827	1.702287658078519
SRS5968177	47.0	3.7486093279104957	1.9917936323934415
SRS5968178	53.0	16.988277763936726	10.035133065089132
SRS5968179	88.0	28.000760457486834	14.38316638817077
SRS5968180	68.0	11.502476065097536	4.277970083803621
SRS5968181	93.0	35.10548436458856	19.696971171199817
SRS5968182	80.0	27.49155669181972	15.022157592995917
SRS5968183	47.0	6.979041583031228	4.27766925607753
SRS5968184	70.0	8.350730079694038	3.517345573673278
SRS5968185	96.0	25.13222480633	11.082335732789943
SRS5968186	68.0	13.24658888356547	7.4805573556941685
SRS5968187	38.0	6.665823421079014	3.5835380213613823
SRS5968188	59.0	10.494496744981467	5.001844104445116
SRS5968189	124.0	38.489310362998324	17.227656088531056
SRS5968190	56.0	6.942731414473776	2.8088947105800943
SRS5968191	147.0	41.58050962306387	19.38317954365192
SRS5968192	105.0	49.997555972501345	31.545907698233716
SRS5968193	80.0	19.63949583426509	9.973900149074842
SRS5968194	70.0	15.907718414484851	9.843113683143633
SRS5968195	80.0	13.927371413313326	6.00807855007184
SRS5968196	103.0	19.62253280473608	6.397569726330531
SRS5968197	71.0	12.70334276926133	6.757474014100495
SRS5968198	74.0	10.596091680578834	4.664474855551125
SRS5968199	108.0	32.097016534323544	16.13839677452373
SRS5968200	127.0	55.853793395845315	31.356005749548284
SRS5968201	80.0	13.97227368961349	8.700021345091347
SRS5968202	78.0	7.008280965190514	2.881207375350468
SRS5968203	106.0	17.691784336826505	5.703056296346724
SRS5968204	27.0	1.2329008596583304	1.0632795993807365
SRS5968205	122.0	43.065581233316536	22.738168229503163
SRS5968206	50.0	12.71787807881274	7.799930662937235
SRS5968207	98.0	21.37659987778867	10.062964646117228
SRS5968208	96.0	31.93831153810002	18.553024750538302
SRS5968209	67.0	18.69886252263062	10.334795475228843
SRS5968210	25.0	6.018474437275694	4.704666948953921
SRS5968211	100.0	21.033353886824987	10.497419090814137
SRS5968212	94.0	20.784174875741808	9.320741186612143
SRS5968213	84.0	6.283709639794136	2.802639631164554
SRS5968214	74.0	14.33537872587653	6.124450738742857
SRS5968215	135.0	39.521140895060974	15.269527887170067
SRS5968216	57.0	18.353616640263603	10.951735178589784
SRS5968217	78.0	15.985718422210805	8.120551247829068
SRS5968218	112.0	25.586092338050594	11.736671728313418
SRS5968219	101.0	13.042980538743368	4.069352031032938
SRS5968220	127.0	22.830643765590885	7.2535972805139455
SRS5968221	88.0	27.66356034000616	14.788688395315724
SRS5968222	93.0	19.57239352024256	9.06448086729704
SRS5968223	114.0	43.66916035515831	26.584006870801
SRS5968224	84.0	22.558293208439448	12.122183359025348
SRS5968225	148.0	37.76564749810962	17.702236236374638
SRS5968226	48.0	4.022800271123746	2.5359745503867663
SRS5968227	43.0	4.636769140152438	2.7185896222325354
SRS5968228	91.0	23.949916352676397	13.389837915334128
SRS5968229	110.0	22.39863852912518	8.794651577702922
SRS5968230	112.0	42.153727282890266	23.618026054230594
SRS5968231	96.0	27.21164661194242	13.681404765035195
SRS5968232	111.0	35.89595504206561	17.946285931681025
SRS5968233	53.0	7.192221983328467	4.079640555379373
SRS5968234	126.0	53.84238122283883	33.029400904561996
SRS5968235	114.0	27.09607188010189	12.474095022808662
SRS5968236	69.0	20.146372709033134	11.087748693807972
SRS5968237	129.0	37.55753452635096	18.592919678873415
SRS5968238	41.0	8.155681126109554	5.024359339792816
SRS5968239	94.0	37.53733707185993	23.484587670078753
SRS5968240	72.0	9.954678951213829	3.958062924072326
SRS5968241	123.0	27.461180625179	8.495340682907056
SRS5968242	93.0	31.07227513311341	19.10436593251379
SRS5968243	93.0	27.833409542488617	14.391300285735323
SRS5968244	97.0	18.72836045493476	8.43360947479733
SRS5968245	105.0	39.00731962206285	21.73683761327643
SRS5968246	115.0	30.581027400520266	15.476212507159788
SRS5968247	92.0	30.58942355312828	17.84622940179155
SRS5968248	135.0	45.28786410228235	20.87685641737797
SRS5968249	94.0	27.890726363158006	15.81630771562142
SRS5968250	23.0	3.056514345109923	1.9813604248458005
SRS5968251	108.0	36.985141865779994	15.108356512317597
SRS5968252	86.0	32.57629785716392	19.74333520737574
SRS5968253	33.0	7.951805508333195	4.612057547001167
SRS5968254	92.0	13.163448846716728	4.221036575079377
SRS5968255	108.0	21.400457614642686	8.440100126836839
SRS5968256	107.0	33.633083611353186	17.271598834626015
SRS5968257	73.0	9.905948831580154	4.422874477299801
SRS5968258	54.0	11.620483409460226	7.457553120176152
SRS5968259	79.0	20.06480910466045	9.425707231344937
SRS5968260	99.0	27.2042684620105	12.452218278172964
SRS5968261	69.0	15.946251477882132	9.369421861857205
SRS5968262	92.0	20.864624478915616	9.228738176528243
SRS5968263	95.0	25.78342397727605	10.844014575907549
SRS5968264	27.0	6.7821527238487995	4.314000306286594
SRS5968265	105.0	25.78786903920329	14.256985070621706
SRS5968266	75.0	18.054323764106158	10.38916027974629
SRS5968267	88.0	22.322562494408537	10.413865439104514
SRS5968268	83.0	6.886382867291581	2.53651170943715
SRS5968269	88.0	5.6689609204953255	2.0512204271107297
SRS5968270	92.0	23.65409336714673	12.655938146295108
SRS5968271	136.0	35.685915060770704	18.797070282097962
SRS5968272	55.0	13.90012947649373	9.226835452963508
SRS5968273	91.0	43.05318136759051	26.169189907154486
SRS5968274	119.0	31.249153193350253	12.361219663008711
SRS5968275	91.0	23.641375919321696	13.361948259475982
SRS5968276	102.0	35.27143216801134	21.49132397689538
SRS5968277	125.0	46.202758859301525	25.339600702182004
SRS5968278	50.0	11.622689742746145	6.616018994828507
SRS5968279	94.0	16.530561602470843	4.881139499688248
SRS5968280	79.0	15.747186689200934	7.4389884584533625
SRS5968281	118.0	49.92605786928556	31.550991491989315
SRS5968282	84.0	33.404553080422765	23.028180849779
SRS5968283	38.0	3.2794234453345497	1.9301590071536738
SRS5968284	117.0	40.43287157245473	24.50154117991777
SRS5968285	137.0	35.837791923445025	14.759395737858279
SRS5968286	117.0	30.034965900551448	15.965009627454466
SRS5968287	98.0	34.99055192539634	22.4562340684739
SRS5968288	116.0	27.283683712749834	10.762681150073572
SRS5968289	103.0	35.40553342853489	21.589702527005585
SRS5968290	113.0	40.60180351755906	21.809961011420867
SRS5968291	106.0	43.76011057238361	29.288111200150695
SRS5968292	83.0	38.47095080726272	26.35092740133201
SRS5968293	51.0	7.07106100378921	3.1208821501788266
SRS5968294	100.0	37.548364109426	18.286738051935615
SRS5968295	55.0	22.43415087260147	15.006340814160705
SRS5968296	89.0	19.34592770408005	8.496124619731773
SRS5968297	103.0	26.876508481621205	12.864032363771585
SRS5968298	80.0	9.153673233829174	3.3424547426072095
SRS5968299	88.0	18.995487407714204	8.784287187276291
SRS5968300	98.0	43.67716581456201	25.09815375002185
SRS5968301	81.0	14.812592105825113	6.046117730426797
SRS5968302	85.0	17.318162703864566	8.447297808503777
SRS5968303	34.0	2.260834301308758	1.5484758905584932
SRS5968304	115.0	47.746034120847	30.54743023257226
SRS5968305	64.0	16.18136828515729	9.185958409949643
SRS5968306	69.0	15.410276734853525	8.53645336357666
SRS5968307	79.0	28.827826635894247	14.420995008206292
SRS5968308	90.0	6.433280314047057	2.2177983256438014
SRS5968309	123.0	39.62542121950847	21.175050421263418
SRS5968310	64.0	16.143420355410218	7.654659553582165
SRS5968311	78.0	23.038265687070293	11.250899913930036
SRS5968312	81.0	22.966837948377417	13.818928441352968
SRS5968313	43.0	10.529591380381023	5.330960888912075
SRS5968314	82.0	26.036789721938174	17.65121688386791
SRS5968315	86.0	22.514306436368155	12.548360137184188
SRS5968316	34.0	5.426101030608605	3.4582193915800117
SRS5968317	50.0	4.983328373526703	2.2703934531761685
SRS5968318	39.0	9.966829630876424	5.279221397470114
SRS5968319	79.0	22.93780848952085	13.244766771004796
SRS5968320	65.0	11.46237175482713	5.999665623774233
SRS5968321	30.0	7.5981560866511195	5.261180436546726
SRS5968322	49.0	5.459865292630421	2.505410430267053
SRS5968323	13.0	1.311721709982333	1.104709579888534
SRS5968324	52.0	4.3606961274063565	1.9882740319123542
SRS5968325	54.0	3.4489877172000836	2.0156487302716393
SRS5968326	52.0	13.779178602047237	7.633263059661231
SRS5968327	62.0	7.682730117543365	4.2044416704271
SRS5968328	71.0	19.039328724575928	11.84183086775319
SRS5968329	57.0	24.455089417978822	16.55172798492712
SRS5968330	136.0	36.419250135818984	19.222293404370923
SRS5968331	89.0	19.245429565345777	9.410407953934342
SRS5968332	71.0	15.264637306029412	5.798407034901706
SRS5968333	97.0	40.01744576655926	23.24139215665125
SRS5968334	85.0	9.439891286923215	3.5005889420936653
SRS5968335	21.0	2.1139351765355774	1.388803037230625
SRS5968336	41.0	2.4933224035122072	1.433572752002052
SRS5968337	108.0	32.10323845329605	15.090314146236839
SRS5968338	89.0	27.572385926176274	15.791358415966075
SRS5968339	92.0	29.10857922961013	16.12729497141855
SRS5968340	85.0	29.357537270358105	17.8776621695446
SRS5968341	129.0	48.396893016152845	28.193599435684906
SRS5968342	122.0	52.73327604519649	33.821558450573434
SRS5968343	84.0	13.984309776452564	7.125169253935125
SRS5968344	44.0	10.832597009848001	6.893732361364187
SRS5968345	68.0	15.80001602303713	7.902384870325384
SRS5968346	74.0	20.17240327552912	11.061185267782367
SRS5968347	73.0	20.403125257597992	12.01741740177823
SRS5968348	48.0	4.49347063146921	2.2397688979357993
SRS5968349	58.0	19.079137637919057	9.242451014770458
SRS5968350	54.0	14.294915535009265	7.084006734376176
SRS5968351	56.0	8.516707074174878	4.894191538101516
SRS5968352	16.0	4.476997118120336	3.367765786898157
SRS5968353	29.0	2.1285975788704734	1.3786431683965366
SRS5968354	87.0	24.84843436732704	13.651183858637976
SRS5968355	100.0	28.896850386066806	15.473248120340322
SRS5968356	32.0	6.825346548774518	4.173672793443344
SRS5968357	78.0	18.275066698596785	11.062183911672152
SRS5968358	102.0	31.402360963991384	14.410056210873996
SRS5968359	92.0	21.520694695778104	10.524774637619139
